start,end,duration_hours
2020-03-30 14:45:00,2020-03-31 00:45:00,10.0
2020-03-31 00:50:00,2020-03-31 02:40:00,1.8333333333333333
2020-03-31 02:45:00,2020-03-31 04:55:00,2.1666666666666665
2020-03-31 05:00:00,2020-03-31 05:45:00,0.75
2020-03-31 05:55:00,2020-03-31 14:10:00,8.25
2020-03-31 14:15:00,2020-03-31 17:00:00,2.75
2020-03-31 17:05:00,2020-03-31 17:40:00,0.5833333333333334
2020-03-31 17:55:00,2020-04-01 04:05:00,10.166666666666666
2020-04-01 04:10:00,2020-04-01 06:10:00,2.0
2020-04-01 06:15:00,2020-04-02 04:35:00,22.333333333333332
2020-04-02 04:40:00,2020-04-02 05:05:00,0.4166666666666667
2020-04-02 05:10:00,2020-04-02 05:50:00,0.6666666666666666
2020-04-02 05:55:00,2020-04-02 06:35:00,0.6666666666666666
2020-04-02 06:40:00,2020-04-02 06:50:00,0.16666666666666666
2020-04-02 06:55:00,2020-04-02 07:15:00,0.3333333333333333
2020-04-02 07:20:00,2020-04-02 07:40:00,0.3333333333333333
2020-04-02 07:45:00,2020-04-02 07:50:00,0.08333333333333333
2020-04-02 07:55:00,2020-04-02 08:00:00,0.08333333333333333
2020-04-02 08:05:00,2020-04-02 08:30:00,0.4166666666666667
2020-04-02 08:35:00,2020-04-02 09:45:00,1.1666666666666667
2020-04-02 09:50:00,2020-04-02 10:00:00,0.16666666666666666
2020-04-02 10:05:00,2020-04-02 11:30:00,1.4166666666666667
2020-04-02 11:35:00,2020-04-02 12:35:00,1.0
2020-04-02 12:40:00,2020-04-03 05:10:00,16.5
2020-04-03 05:15:00,2020-04-03 05:40:00,0.4166666666666667
2020-04-03 05:45:00,2020-04-03 06:20:00,0.5833333333333334
2020-04-03 06:25:00,2020-04-03 07:00:00,0.5833333333333334
2020-04-03 07:05:00,2020-04-03 07:45:00,0.6666666666666666
2020-04-03 07:50:00,2020-04-03 12:10:00,4.333333333333333
2020-04-03 12:15:00,2020-04-03 13:30:00,1.25
2020-04-03 13:35:00,2020-04-03 14:10:00,0.5833333333333334
2020-04-03 14:15:00,2020-04-03 14:55:00,0.6666666666666666
2020-04-03 15:00:00,2020-04-04 23:40:00,32.666666666666664
2020-04-04 23:45:00,2020-04-04 23:50:00,0.08333333333333333
2020-04-04 23:55:00,2020-04-05 06:45:00,6.833333333333333
2020-04-05 06:50:00,2020-04-05 09:25:00,2.5833333333333335
2020-04-05 09:30:00,2020-04-05 09:50:00,0.3333333333333333
2020-04-05 09:55:00,2020-04-05 12:05:00,2.1666666666666665
2020-04-05 12:10:00,2020-04-05 13:25:00,1.25
2020-04-05 13:30:00,2020-04-05 15:35:00,2.0833333333333335
2020-04-05 15:40:00,2020-04-06 11:35:00,19.916666666666668
2020-04-06 11:40:00,2020-04-06 12:05:00,0.4166666666666667
2020-04-06 12:10:00,2020-04-06 15:00:00,2.8333333333333335
2020-04-06 15:05:00,2020-04-06 15:25:00,0.3333333333333333
2020-04-06 15:30:00,2020-04-06 16:05:00,0.5833333333333334
2020-04-06 16:10:00,2020-04-06 17:05:00,0.9166666666666666
2020-04-06 17:10:00,2020-04-06 17:15:00,0.08333333333333333
2020-04-06 17:20:00,2020-04-06 19:40:00,2.3333333333333335
2020-04-06 19:45:00,2020-04-06 19:50:00,0.08333333333333333
2020-04-06 20:00:00,2020-04-06 20:55:00,0.9166666666666666
2020-04-06 21:00:00,2020-04-06 21:10:00,0.16666666666666666
2020-04-06 21:15:00,2020-04-06 22:35:00,1.3333333333333333
2020-04-06 22:40:00,2020-04-07 00:30:00,1.8333333333333333
2020-04-07 00:40:00,2020-04-07 01:25:00,0.75
2020-04-07 01:30:00,2020-04-07 14:20:00,12.833333333333334
2020-04-07 14:25:00,2020-04-07 15:50:00,1.4166666666666667
2020-04-07 15:55:00,2020-04-07 16:20:00,0.4166666666666667
2020-04-07 16:25:00,2020-04-07 17:50:00,1.4166666666666667
2020-04-07 17:55:00,2020-04-07 21:50:00,3.9166666666666665
2020-04-07 21:55:00,2020-04-07 22:20:00,0.4166666666666667
2020-04-07 22:25:00,2020-04-08 10:45:00,12.333333333333334
2020-04-08 10:50:00,2020-04-08 14:00:00,3.1666666666666665
2020-04-08 14:15:00,2020-04-08 16:25:00,2.1666666666666665
2020-04-08 16:30:00,2020-04-08 16:45:00,0.25
2020-04-08 17:00:00,2020-04-08 17:55:00,0.9166666666666666
2020-04-08 18:05:00,2020-04-09 13:00:00,18.916666666666668
2020-04-09 13:05:00,2020-04-09 13:35:00,0.5
2020-04-09 13:40:00,2020-04-09 13:50:00,0.16666666666666666
2020-04-09 13:55:00,2020-04-09 14:00:00,0.08333333333333333
2020-04-09 14:05:00,2020-04-09 14:15:00,0.16666666666666666
2020-04-09 14:20:00,2020-04-09 14:30:00,0.16666666666666666
2020-04-09 14:55:00,2020-04-09 15:10:00,0.25
2020-04-09 15:15:00,2020-04-10 03:00:00,11.75
2020-04-10 03:05:00,2020-04-10 03:20:00,0.25
2020-04-10 03:30:00,2020-04-10 11:40:00,8.166666666666666
2020-04-10 11:45:00,2020-04-10 15:30:00,3.75
2020-04-10 15:35:00,2020-04-10 16:40:00,1.0833333333333333
2020-04-10 16:45:00,2020-04-10 19:35:00,2.8333333333333335
2020-04-10 19:40:00,2020-04-10 20:20:00,0.6666666666666666
2020-04-10 20:25:00,2020-04-11 02:20:00,5.916666666666667
2020-04-11 02:30:00,2020-04-11 13:35:00,11.083333333333334
2020-04-11 13:40:00,2020-04-11 17:25:00,3.75
2020-04-12 06:00:00,2020-04-12 13:15:00,7.25
2020-04-19 06:40:00,2020-04-19 11:25:00,4.75
2020-04-19 11:30:00,2020-04-19 11:35:00,0.08333333333333333
2020-04-19 11:40:00,2020-04-19 14:35:00,2.9166666666666665
2020-04-19 14:40:00,2020-04-19 15:40:00,1.0
2020-04-19 15:50:00,2020-04-19 15:55:00,0.08333333333333333
2020-04-19 16:15:00,2020-04-19 16:30:00,0.25
2020-04-19 23:45:00,2020-04-19 23:50:00,0.08333333333333333
2020-04-20 00:10:00,2020-04-20 00:15:00,0.08333333333333333
2020-04-20 00:20:00,2020-04-20 00:25:00,0.08333333333333333
2020-04-20 00:30:00,2020-04-22 15:15:00,62.75
2020-04-22 18:55:00,2020-04-23 12:35:00,17.666666666666668
2020-04-24 07:40:00,2020-04-24 11:40:00,4.0
2020-04-24 11:45:00,2020-04-24 13:25:00,1.6666666666666667
2020-04-24 13:40:00,2020-04-24 13:45:00,0.08333333333333333
2020-04-25 06:10:00,2020-04-25 15:35:00,9.416666666666666
2020-04-25 16:00:00,2020-04-25 17:20:00,1.3333333333333333
2020-04-25 18:50:00,2020-04-25 23:35:00,4.75
2020-04-25 23:45:00,2020-04-25 23:50:00,0.08333333333333333
2020-04-26 00:00:00,2020-04-26 06:10:00,6.166666666666667
2020-04-26 06:15:00,2020-04-26 08:10:00,1.9166666666666667
2020-04-26 08:15:00,2020-04-26 15:55:00,7.666666666666667
2020-04-26 16:00:00,2020-04-27 02:05:00,10.083333333333334
2020-04-27 02:10:00,2020-04-28 10:20:00,32.166666666666664
2020-04-28 10:25:00,2020-04-28 11:00:00,0.5833333333333334
2020-04-28 11:05:00,2020-04-28 11:15:00,0.16666666666666666
2020-04-28 11:20:00,2020-04-28 13:35:00,2.25
2020-04-28 13:40:00,2020-04-28 16:30:00,2.8333333333333335
2020-04-28 22:25:00,2020-04-29 00:20:00,1.9166666666666667
2020-04-29 00:25:00,2020-04-29 00:50:00,0.4166666666666667
2020-04-29 01:05:00,2020-04-29 03:05:00,2.0
2020-04-29 03:10:00,2020-04-29 04:45:00,1.5833333333333333
2020-04-29 04:50:00,2020-04-29 07:10:00,2.3333333333333335
2020-04-29 07:15:00,2020-04-29 11:35:00,4.333333333333333
